customer_id,timestamp,age,gender,employment_status,annual_income,credit_score,loan_amount,loan_tenure_months,interest_rate,monthly_installment,payment_status,days_late,outstanding_balance,default_flag,fraud_flag
8225,267,32,0,1,1238233,837,604012,24,16.02,29198.95,0,17.5,514767,0,1
8226,421,28,0,0,356603,428,541158,24,12.5,25366.78,0,17.5,177683,0,0
8227,244,21,1,0,1716342,383,425929,48,8.15,9596.71,0,17.5,20094,0,1
8228,336,34,1,2,969725,396,685096,60,21.75,13901.74,1,0,606673,0,0
8229,211,36,1,1,590271,423,875825,60,15.05,16793.94,1,0,810770,0,1
8230,299,29,0,1,1801414,397,452475,24,8.44,20444.33,0,17.5,269900,0,1
8231,67,23,0,2,938536,356,981577,24,20.29,49197.46,1,0,861464.5,0,1
8232,257,44,1,1,1911093,604,212172,36,11.97,6599.14,1,0,71663,0,1
8233,621,53,1,0,1515887,406,618710,36,10.11,18923.93,0,17.5,409288,0,1
8234,154,48,1,2,285703,628,99860,48,18.58,2466.96,0,15,81960,0,1
8235,512,36,1,1,675755,822,951848,48,13.18,22443.78,1,0,337475,0,1
8236,590,58,1,2,1457586,553,226951,36,20.17,7575.75,0,17.5,201824,0,1
8237,165,56,1,1,614525,662,460480,12,8.72,41719.49,1,0,404735,0,1
8238,682,60,0,0,731544,305,574096,12,15.5,55256.74,1,0,154764,0,0
8239,160,27,0,1,208527,599,624896,12,9.27,56901.99,0,3,90827,0,1
8240,154,58,1,1,1015629,636,536317,12,9.22,48813.79,0,17.5,91584,0,1
8241,309,29,0,1,1257484,797,556438,36,7.81,16663.77,1,0,203838,0,1
8242,597,56,0,1,1111677,594,663720,36,13.04,20840.81,1,0,103583,0,1
8243,484,38,1,0,674703,754,859698,12,19.66,58362.4525,1,0,262184,0,1
8244,39,57,1,1,1432044,620,73842,12,10.43,6795.31,1,0,49710,0,0
8245,547,45,0,0,1539396,819,675416,24,21.17,34100.07,0,3,171463,0,1
8246,549,29,0,2,1043624,536,908470,60,9.17,16529.61,1,0,188762,0,1
8247,225,49,0,0,1440878,747,785478,24,18.27,38707.7,0,17.5,748942,0,1
8248,212,51,1,1,1429371,793,174000,36,7.91,5215.65,0,1,151888,0,1
8249,511,58,1,0,696231,820,87887,48,13.69,2081.64,1,0,2727,0,1
8250,529,30,1,0,948870,643,869580,24,14.31,41417.37,1,0,293287,0,1
8251,507,47,0,2,1581758,367,908675,12,10.85,58362.4525,1,0,814458,0,1
8252,215,64,1,0,1404741,808,575730,60,11.01,10651.96,1,0,154247,0,1
8253,162,35,1,0,401992,727,676054,36,18.2,22197.11,0,7,235901,0,1
8254,104,57,0,1,549310,323,698779,36,13.82,22093.06,1,0,402770,0,1
8255,103,40,0,1,450214,792,72087,12,7.61,6464.4,1,0,57330,0,1
8256,228,41,1,1,414738,659,337902,48,13.05,7958.3,1,0,264803,0,0
8257,585,34,0,0,240468,444,212842,36,19.86,7086.46,0,1,63789,0,1
8258,648,21,0,0,1952434,460,615692,12,20.54,58362.4525,0,1,288074,0,1
8259,574,43,1,2,1794977,705,656377,24,16.83,31951.89,1,0,571230,0,1
8260,459,38,0,2,399051,524,595711,12,14.66,56920.19,0,7,310532,0,0
8261,558,56,0,2,319189,693,965261,60,19.96,19298.78,0,17.5,713902,0,0
8262,275,32,0,1,1550820,477,495626,36,17.34,16154.65,1,0,303921,0,1
8263,451,57,1,2,696510,642,640129,36,8.62,19314.11,1,0,352219,0,1
8264,608,23,1,1,1894240,443,371687,48,8.61,8410.19,1,0,19749,0,1
8265,329,30,0,0,896098,634,584337,36,12.96,18335.2,1,0,489817,0,0
8266,613,52,1,2,1828522,623,945323,24,10.3,43445.47,0,17.5,476646,0,0
8267,346,26,0,2,1602219,370,790391,24,13.7,37444.77,0,17.5,284062,0,1
8268,151,61,1,0,1812712,454,956655,60,14.18,18205.14,0,17.5,714464,0,1
8269,639,34,0,1,1109556,341,540584,60,13.92,10263.89,1,0,26470,0,1
8270,634,45,1,2,524751,406,829271,36,12.24,25854.83,1,0,350487,0,1
8271,422,40,0,1,247084,459,651961,60,18.45,12870.8,1,0,578043,0,0
8272,714,45,0,1,1225892,366,565720,60,20.21,11334.2,0,2,19606,0,1
8273,274,26,0,1,1919854,740,611891,60,17.08,11940.03,0,17.5,390204,0,1
8274,398,27,0,2,863276,788,720404,48,11.33,16708.87,1,0,143975,0,0
8275,719,58,0,0,648366,323,277033,60,15.44,5330.11,1,0,178606,0,0
8276,442,64,0,2,1942505,435,209724,48,19.83,5235.67,1,0,11510,0,0
8277,410,41,0,1,646922,363,79243,36,10.65,2435.62,0,8,4074,0,1
8278,554,34,0,0,1205192,815,135925,36,17.58,4439.46,1,0,124240,0,1
8279,171,34,1,1,1982584,536,402852,24,8.86,18272.7,1,0,135412,0,0
8280,133,49,0,2,1145103,823,944748,48,21.69,23951.33,0,3,558588,0,1
8281,274,58,0,0,1860787,395,998283,24,15.26,47942.54,1,0,861464.5,0,0
8282,558,61,1,0,923301,506,745324,12,20.77,58362.4525,1,0,499577,0,0
8283,621,46,1,2,1683699,617,265925,60,11.48,4940.89,1,0,59431,0,1
8284,112,42,1,1,1185159,845,999137,48,15.85,24114.59,1,0,549608,0,1
8285,410,65,1,1,1842499,768,868576,60,17.32,16983.56,1,0,62110,0,1
8286,330,34,1,0,1055410,497,725841,36,16.87,23563.62,1,0,140874,0,1
8287,540,37,1,2,405537,507,310677,60,19.16,6170.05,1,0,1017,0,1
8288,466,59,0,1,1545877,601,454845,12,13.4,42982.85,1,0,259679,0,0
8289,309,38,0,0,354913,456,524427,12,17.96,51551.17,1,0,482209,0,1
8290,443,22,1,0,1507503,348,700503,24,18.44,34569.82,1,0,500157,0,1
8291,554,29,1,2,319959,765,521396,24,15.01,24985.73,0,16,67587,0,1
8292,509,27,0,1,225735,563,161994,60,15.95,3130.53,0,9,87102,0,1
8293,151,27,1,1,1000298,401,497851,12,20.48,49984.24,1,0,430276,0,1
8294,536,43,0,2,1152913,734,838495,36,13.87,26522.06,1,0,242606,0,0
8295,256,21,1,0,475112,676,913010,36,18.06,29941.66,1,0,560550,0,0
8296,329,27,0,2,1212850,483,552334,12,15.97,53378.48,1,0,19424,0,0
8297,73,49,0,1,1508129,633,299425,12,11.82,27901.42,1,0,150757,0,1
8298,494,35,1,0,983211,627,230837,60,14.19,4393.21,1,0,4868,0,1
8299,496,25,0,0,1484402,735,223534,48,14.69,5341.07,0,11,144280,0,0
8300,550,25,0,2,639399,581,713156,48,7.53,15976.18,0,3,523284,0,0
8301,426,32,0,1,310319,595,254300,36,16.4,8222.37,1,0,239058,0,1
8302,115,43,1,0,336392,784,991361,24,7.63,44458.41,1,0,496546,0,0
8303,436,32,0,2,1047821,471,837811,12,10.9,58362.4525,1,0,746315,0,0
8304,611,53,1,1,1082889,514,599477,12,13.02,56460.74,0,17.5,570914,0,1
8305,263,30,0,2,207267,609,723816,48,8.27,16326.57,0,14,163834,0,0
8306,69,47,0,1,1832979,582,915887,24,15.83,44203,1,0,595651,0,0
8307,277,29,0,1,288947,594,225605,24,20.29,11307.51,1,0,209011,0,0
8308,572,57,0,2,1314628,793,523780,60,21.48,10604.8,0,8,40193,0,0
8309,189,44,0,2,438266,807,794661,24,19.2,39468.16,1,0,343365,0,1
8310,577,23,0,1,324898,434,642822,24,11.51,29867.12,1,0,270191,0,1
8311,328,59,1,1,718353,652,638534,60,11.54,11870.35,0,17.5,456023,0,0
8312,121,61,1,0,1453009,491,625472,12,16.26,58362.4525,1,0,483040,0,0
8313,181,60,1,0,907845,789,779541,48,15.19,18707.36,1,0,516309,0,1
8314,708,21,1,2,879607,403,791175,48,11.59,18393.17,1,0,295242,0,1
8315,633,36,1,1,1151065,579,778226,60,12.38,14576.17,1,0,34873,0,1
8316,428,23,0,1,700665,360,981755,48,10.5,22600.82,0,17.5,861464.5,0,0
8317,639,60,0,2,1761152,524,607061,60,7.83,10909.9,1,0,527618,0,1
8318,643,58,0,1,1288175,740,790437,36,17,25689.2,0,10,105093,0,0
8319,405,43,1,0,1287344,402,119360,60,20.05,2388.19,1,0,58149,0,1
8320,669,42,0,0,816223,458,982777,60,13.4,18574.49,1,0,814576,0,0
8321,630,38,1,2,1053137,309,307999,36,18.39,10128.89,1,0,195724,0,1
8322,197,61,0,1,540533,757,514849,24,18.67,25457.14,0,7,492480,0,1
8323,288,43,0,2,1677459,794,252762,12,12.11,23614.29,1,0,26131,0,0
8324,198,50,1,0,1810810,332,581195,48,14.87,13908.72,0,17.5,427490,0,0
8325,487,52,0,1,329298,371,785167,60,20.56,15776.62,1,0,51247,0,1
8326,97,21,0,0,395170,463,451498,60,10.21,8293.27,0,1,183776,0,0
8327,57,22,0,0,648634,614,531319,60,18.92,10530.74,1,0,92571,0,0
8328,191,44,0,0,330629,677,642552,48,16.44,15587.24,0,9,196088,0,0
8329,346,25,1,0,1695396,820,419127,60,17.57,8212.79,0,17.5,276151,0,0
8330,423,53,1,0,898998,413,550013,24,15.53,26476.25,1,0,309652,0,0
8331,83,52,1,0,1789023,335,922727,24,12.9,43406.62,1,0,790206,0,0
8332,490,21,1,1,683086,510,109120,12,18.99,10820.16,0,4,46529,0,1
8333,517,33,1,1,1173996,357,727342,48,16.68,17680.47,0,16,573030,0,1
8334,405,46,1,2,1877426,468,783910,36,16.46,25359.49,1,0,179288,0,1
8335,472,35,1,0,848179,767,122273,24,19.46,6086.14,1,0,111500,0,1
8336,506,52,0,1,742815,847,473392,36,18.21,15544.35,1,0,466068,0,0
8337,178,47,1,0,525357,660,180557,12,18.66,17854.08,1,0,15256,0,0
8338,520,43,0,0,272064,442,287041,24,19.42,14282.68,0,17.5,246487,0,1
8339,626,22,0,1,212682,655,339834,36,15.5,10903.01,0,17.5,292259,0,1
8340,344,23,1,1,202532,427,742400,24,9.91,33998.83,1,0,566720,0,1
8341,323,38,1,0,1771450,785,356468,60,17.86,7002.22,0,17.5,323123,0,1
8342,312,40,0,2,809000,603,319051,12,16.31,30924.02,1,0,296564,0,0
8343,189,61,1,1,1252980,528,620034,24,19.32,30826.02,0,8,68446,0,1
8344,666,62,0,0,562209,437,94261,48,11.09,2181.55,0,1,42375,0,1
8345,599,36,1,0,970601,453,575582,36,12.44,17977.34,1,0,78122,0,1
8346,386,50,0,0,252811,730,958721,36,13.71,30282.27,0,17.5,178231,0,0
8347,660,25,1,1,1367311,538,327654,12,13.92,31105.29,1,0,82720,0,0
8348,444,64,0,2,1245007,706,50408,60,21.55,1021.18,0,17.5,47068,0,0
8349,680,42,1,0,663294,582,685526,48,9.03,15571.44,0,9,4312,0,1
8350,304,50,0,0,1125901,504,97201,48,21.81,2466.68,1,0,4485,0,1
8351,440,53,0,1,1049471,725,803512,48,16.36,19478.47,0,10,654217,0,0
8352,315,44,1,2,353851,473,435434,36,13.65,13746.41,1,0,159567,0,1
8353,550,50,1,2,676050,554,992311,24,15.83,47891.41,0,10,608854,0,0
8354,167,30,0,0,506856,609,406291,48,21.75,10305.4,0,10,289795,0,0
8355,565,47,0,1,1012683,430,896130,60,9.11,16296.12,1,0,808009,0,1
8356,77,45,1,0,1034337,451,680546,36,14.53,21650.81,1,0,382907,0,1
8357,260,54,0,0,487944,372,299824,12,20.6,30132.31,0,9,272843,0,1
8358,11,31,1,0,1266274,384,328565,24,16.94,16009.33,1,0,244614,0,0
8359,115,34,0,2,1894461,360,849575,36,20.68,28479.64,0,17.5,588876,0,1
8360,430,22,0,2,1252690,785,532471,36,8.1,15988.92,1,0,351096,0,1
8361,7,33,0,1,1452883,682,867151,24,17.39,42414.52,0,10,514768,0,1
8362,596,28,0,2,310407,523,475767,24,20.4,23867.64,0,5,170960,0,1
8363,134,21,0,2,385563,479,517406,36,13.14,16260.92,1,0,514719,0,0
8364,48,60,0,1,932887,419,910661,12,20.07,58362.4525,0,17.5,458762,0,1
8365,533,39,1,0,1263604,453,804754,36,16.48,26038.26,0,17.5,547635,0,0
8366,102,32,1,2,361042,625,180943,12,21.76,18359.68,0,1,92512,0,1
8367,176,38,0,2,795321,600,744434,36,20.61,24940.61,1,0,658839,0,0
8368,619,41,1,1,1499600,833,625957,36,15.41,20067.14,0,17.5,99911,0,1
8369,176,47,1,0,1048268,390,786083,48,19.79,19617.68,1,0,212625,0,0
8370,451,62,0,1,1003372,518,509910,48,9.82,11666.32,0,8,463847,0,1
8371,457,52,0,1,692386,628,434508,36,17.79,14216.86,1,0,340073,0,0
8372,559,55,0,1,709415,787,57700,48,17.71,1414.97,0,17.5,40615,0,1
8373,475,59,0,1,1629079,724,408433,24,10.82,18859.39,1,0,2485,0,0
8374,60,49,0,2,1128419,435,705854,48,13.91,16750.8,1,0,587989,0,0
8375,509,58,0,2,1844373,607,356983,24,15.93,17243.77,1,0,54549,0,0
8376,349,24,0,2,456327,372,767696,36,18.1,25184.69,1,0,547411,0,0
8377,2,26,0,1,705598,799,160649,60,19.38,3196.38,1,0,107994,0,1
8378,703,22,1,2,1682778,681,289488,36,19.04,9572.4,0,17.5,222951,0,1
8379,638,39,1,0,996975,515,535619,24,16.82,26071.25,1,0,509767,0,1
8380,442,31,0,0,646444,434,259283,12,20.45,26025.53,0,17.5,81194,0,1
8381,689,21,1,2,1408984,724,335650,24,13.24,15837.09,1,0,94859,0,0
8382,42,25,1,2,468203,592,332374,36,21.64,11230.55,0,4,244760,0,1
8383,628,42,0,1,1153019,772,151347,36,8.36,4555.54,0,7,86811,0,1
8384,711,55,1,0,647298,348,878304,12,15.83,58362.4525,1,0,180117,0,1
8385,577,21,0,2,1874598,805,472598,36,18.73,15586.54,1,0,109630,0,1
8386,245,59,1,0,361214,404,722322,36,13.49,22771.2,1,0,53651,0,0
8387,305,47,1,1,1067432,715,892181,12,19.32,58362.4525,0,5,441879,0,1
8388,719,22,1,1,1914897,361,626662,36,20.34,20947.92,1,0,367091,0,1
8389,106,55,1,0,1077085,419,716946,24,14.51,34207.29,0,17.5,506853,0,1
8390,609,61,0,2,324328,636,557021,48,11.47,12935.65,0,17.5,548879,0,0
8391,415,57,1,2,1904545,669,280625,60,17.63,5501.65,1,0,238345,0,1
8392,373,62,0,2,1489717,480,208205,60,14.42,3970.47,1,0,63862,0,0
8393,508,61,1,0,1851457,490,915003,60,11.52,17006.86,1,0,33709,0,1
8394,266,63,1,2,1364709,506,320330,48,9.82,7328.88,0,17.5,271430,0,1
8395,219,47,1,1,760742,546,282674,48,14.34,6733.53,1,0,229220,0,0
8396,366,40,0,2,1177867,448,616588,24,21.08,31106.86,0,2,434266,0,0
8397,210,26,1,2,1910651,815,60093,48,20.87,1513.22,0,1,43925,0,1
8398,246,27,1,1,1966718,326,761781,12,7.76,58362.4525,0,17.5,226738,0,0
8399,53,53,0,0,1632366,737,615293,48,16.28,14905.47,0,17.5,392433,0,1
8400,649,56,0,2,550533,506,676152,60,8.79,12259.76,0,7,595483,0,1
8401,442,47,1,0,1427721,467,785557,24,17.67,38515.21,0,15,52309,0,0
8402,263,61,0,1,1319418,431,451270,24,13.47,21335.67,0,17.5,302243,0,0
8403,329,64,1,0,1546326,386,618702,60,21.79,12558.62,0,9,304562,0,0
8404,10,25,0,0,1987450,360,907583,60,19.01,18001.91,1,0,545525,0,1
8405,493,25,1,0,1676998,302,105344,60,18,2071.77,1,0,80232,0,0
8406,690,42,1,0,757214,755,633205,48,9.22,14408.05,1,0,61347,0,0
8407,89,33,1,0,624896,449,643296,36,15.94,20717.71,1,0,47277,0,1
8408,154,35,0,0,1199435,801,330057,60,7.65,5921.77,0,17.5,110818,0,0
8409,408,36,1,2,1072732,705,241236,24,12.07,11264.72,0,17.5,227162,0,1
8410,115,26,0,0,1212687,556,183604,60,9.06,3337.31,1,0,35669,0,1
8411,179,27,1,1,1165943,653,143221,12,21.93,14552.45,0,4,82275,0,1
8412,189,50,1,2,919651,705,428804,12,18.12,42208.61,1,0,137046,0,1
8413,326,45,0,0,1856652,672,210973,12,21.25,21317.06,1,0,10368,0,0
8414,60,29,1,1,552435,405,625876,12,7.7,56172.37,1,0,24803,0,0
8415,544,48,0,2,386721,492,656701,12,19.51,58362.4525,1,0,456557,0,0
8416,8,32,1,1,1898813,561,497598,12,20.65,50029.33,1,0,349138,0,1
8417,623,62,1,2,1780542,331,937220,36,18.76,30917.85,0,17.5,127261,0,0
8418,507,29,0,0,1139381,526,319331,24,15.82,15410.38,1,0,258637,0,1
8419,216,24,0,2,1896577,446,206972,48,17.88,5082.89,1,0,148203,0,0
8420,670,42,1,0,899306,310,222716,24,8.89,10104.81,1,0,27466,0,0
8421,565,62,1,2,1745626,779,529199,36,16.93,17188.68,1,0,370124,0,1
8422,290,62,1,1,737724,484,416280,12,16.01,40243.87,0,4,305550,0,1
8423,400,22,1,0,299798,578,980978,24,16.36,47561.08,1,0,117500,0,1
8424,663,51,1,1,1379006,685,219009,24,12.01,10221.33,1,0,101712,0,1
8425,624,39,1,1,972745,584,614476,36,12.26,19161.41,1,0,174963,0,0
8426,63,59,0,0,1282957,764,946678,60,21.87,19228.61,1,0,265852,0,1
8427,31,63,0,1,799723,641,355389,48,20.07,8889.91,1,0,223327,0,0
8428,448,26,0,2,1942680,661,414566,12,10.36,38126.25,1,0,242116,0,0
8429,507,41,0,1,401053,489,77295,36,15.61,2482.24,1,0,27738,0,1
8430,433,59,1,2,1502122,408,389130,48,8.44,8791.1,1,0,237175,0,0
8431,128,35,0,1,1228565,434,861073,48,11.83,20061.21,1,0,784014,0,1
8432,502,50,0,0,1844331,340,527574,12,17.4,51614.32,1,0,187336,0,1
8433,322,64,0,0,1467384,521,988698,48,17.85,24274.6,1,0,861464.5,0,1
8434,725,40,1,1,1943324,609,745066,12,10.8,58362.4525,1,0,618763,0,0
8435,352,31,1,2,802643,845,312982,60,18.12,6161.57,0,11,307571,0,0
8436,574,28,1,0,1581747,552,121594,12,21.5,12311.39,1,0,317,0,1
8437,264,32,1,0,1001748,743,943617,12,8.16,58362.4525,1,0,861464.5,0,0
8438,696,33,1,0,1198630,552,202422,24,12.82,9515.52,1,0,125529,0,0
8439,430,56,1,0,1763817,758,596444,36,20.86,20023.95,1,0,370731,0,1
8440,220,51,0,0,1759439,605,596001,48,7.52,13350.42,1,0,110125,0,1
8441,120,43,1,1,749558,840,538998,24,12.29,25218.37,1,0,63920,0,0
8442,242,31,0,1,320960,501,762067,12,11.41,58362.4525,1,0,440184,0,1
8443,229,59,0,2,1490776,786,324483,60,12.26,6071.08,0,17.5,238807,0,0
8444,322,45,0,1,1189859,455,746582,48,9.13,16973.85,1,0,380499,0,1
8445,393,40,0,1,1801520,807,624294,12,18.26,58362.4525,0,17.5,360294,0,0
8446,344,65,1,1,1505093,803,348907,12,17.3,34105.66,1,0,299087,0,1
8447,81,28,1,2,1836704,447,315975,48,15.51,7603.81,1,0,129423,0,0
8448,179,23,1,2,1814263,356,360122,36,8.16,10819.67,1,0,209830,0,0
8449,390,21,1,1,1876131,356,563831,12,18.71,55776.98,1,0,307211,0,1
8450,306,38,0,2,286094,440,751462,12,18.23,58362.4525,1,0,166314,0,1
8451,515,50,0,0,1601739,774,247797,48,11.4,5750.96,0,17.5,123172,0,1
8452,333,50,0,2,1886845,520,606701,48,15.57,14607.59,1,0,104642,0,1
8453,214,43,0,1,1545523,735,259308,12,19.95,25920,1,0,170148,0,0
8454,438,31,0,2,1067827,535,646566,12,18.37,58362.4525,0,8,510169,0,1
8455,626,33,1,1,1970603,719,327903,24,17.64,16072.71,1,0,1001,0,0
8456,473,43,0,0,1823976,666,124576,48,11.66,2897.95,1,0,6534,0,1
8457,144,62,1,2,254135,428,485255,48,18.79,12009.05,1,0,378658,0,0
8458,429,33,0,2,1652313,772,555657,12,11.57,51662.21,0,5,333671,0,1
8459,582,62,1,1,1599328,683,325772,60,13.89,6183.7,0,17,206959,0,0
8460,676,48,1,2,1254974,316,942061,12,9.45,58362.4525,1,0,840896,0,0
8461,123,32,0,0,542985,397,697402,36,10.23,21354.06,1,0,114040,0,1
8462,371,33,1,0,1326614,746,381596,12,17.7,37428.21,1,0,219926,0,0
8463,582,59,0,2,726558,473,368669,12,14.57,35198.67,1,0,239899,0,0
8464,537,65,0,0,801414,663,273196,36,14.53,8691.43,1,0,144080,0,0
8465,182,30,0,1,1566612,571,846722,48,13.19,19966.76,0,17.5,703339,0,1
8466,51,25,0,2,1244622,559,84513,48,14.17,2010.18,1,0,44751,0,1
8467,300,23,0,0,481338,597,439665,24,9.13,19991.93,0,17.5,182655,0,1
8468,249,29,0,1,443329,363,459609,36,8.55,13858.49,1,0,218620,0,1
8469,48,52,1,2,1980101,822,395255,12,20.57,39713.25,0,9,187125,0,1
8470,231,46,0,0,1121063,648,342009,12,9.97,31342.27,1,0,223454,0,1
8471,450,43,1,0,1472818,309,563755,48,11.02,13039.18,1,0,349423,0,0
8472,276,60,0,2,1483139,824,373695,36,10.61,11481.78,1,0,94659,0,0
8473,673,30,0,1,1235505,419,180181,24,18.01,8859.65,0,7,21454,0,1
8474,226,60,1,0,1592368,728,633849,48,10.27,14561.36,1,0,111101,0,1
8475,632,47,1,2,1735711,796,601681,48,16.73,14632.13,1,0,516432,0,0
8476,228,43,0,0,1691533,627,353207,48,18.03,8685.21,1,0,132103,0,0
8477,21,24,1,1,304318,687,562138,24,10.11,25790.42,0,17.5,57427,0,0
8478,464,45,1,0,450028,701,933337,48,12.98,21968.42,0,10,525736,0,1
8479,111,32,0,2,1025294,447,461092,48,8.16,10389.94,1,0,59044,0,0
8480,620,49,1,1,1851220,679,510930,36,8.23,15360.54,1,0,189142,0,0
8481,520,46,0,1,1387624,574,288534,48,10.09,6617.65,1,0,55493,0,1
8482,359,36,0,0,1651805,714,265889,36,14.67,8469.3,1,0,9576,0,1
8483,488,31,0,0,1843042,376,651846,36,10.84,20069.61,1,0,123196,0,0
8484,170,60,0,0,1240123,489,681515,12,8.35,58362.4525,1,0,15956,0,1
8485,195,50,0,2,1868254,603,430449,36,8.68,12994.78,1,0,242093,0,0
8486,665,49,1,2,626514,592,186638,48,21.8,4735.94,0,17.5,82909,0,0
8487,24,28,1,2,1195171,829,710263,60,20.08,14214.73,1,0,72760,0,0
8488,643,44,1,0,838134,332,97888,60,9.02,1778.62,0,3,35561,0,1
8489,179,50,1,2,310014,342,200727,24,18.55,9915.08,1,0,69911,0,1
8490,482,33,1,2,1915500,554,821361,60,16.85,15996.01,1,0,45263,0,1
8491,717,62,1,2,628488,740,839904,24,21.76,42611.13,1,0,729965,0,1
8492,496,32,1,1,527337,634,199984,48,19.7,4987.1,1,0,74877,0,0
8493,51,40,1,1,1424679,539,454101,24,10.59,20924.6,1,0,217082,0,0
8494,439,41,0,2,213488,601,775114,48,18.63,19156.62,0,17.5,670971,0,1
8495,181,48,0,2,682663,338,503913,48,13.03,11866.1,1,0,272706,0,1
8496,271,29,0,2,1633852,415,574444,60,14.62,10973.8,1,0,35029,0,0
8497,216,51,1,2,1246038,623,679061,12,12.23,58362.4525,0,17.5,302991,0,1
8498,22,21,1,0,807581,345,138383,48,14.35,3296.69,0,6,14104,0,0
8499,163,64,1,2,1928689,726,859377,60,9.07,15622.04,0,14,535358,0,1
8500,568,36,1,1,360632,835,981731,24,18.85,48616.14,0,17.5,292358,0,1
8501,182,56,0,1,1934083,578,552214,36,13.69,17439.22,1,0,314263,0,1
8502,39,24,1,2,1099378,319,785662,24,10.12,36048.79,1,0,135120,0,1
8503,543,63,1,0,1215947,515,595458,60,16.4,11551.89,1,0,90676,0,1
8504,319,59,0,1,625514,832,373959,36,10.36,11463.92,1,0,129809,0,0
8505,347,46,1,2,1976187,708,690059,36,12.12,21491.5,1,0,116525,0,0
8506,247,55,1,2,596386,562,674947,60,21.88,13710.42,0,17.5,554438,0,0
8507,256,52,0,2,247601,439,904235,48,12.03,21104.47,1,0,763251,0,1
8508,477,51,1,0,292179,467,723082,24,10.64,33334.08,1,0,686066,0,0
8509,470,56,0,1,1623974,443,956220,48,8.74,21662.37,1,0,54379,0,0
8510,207,48,0,1,1741490,779,202584,48,21.28,5118.62,0,17.5,60200,0,0
8511,52,29,1,2,1235111,639,341034,48,11.16,7897.78,1,0,13037,0,0
8512,22,65,0,0,1259963,490,947222,36,18.99,31308.32,1,0,531688,0,1
8513,464,39,1,0,735382,607,204108,36,15.41,6543.36,1,0,104514,0,1
8514,259,21,1,0,543660,728,323318,12,16.67,31434.59,1,0,144968,0,1
8515,627,36,1,1,1088841,536,507029,24,19.94,25338.77,0,17.5,100379,0,1
8516,615,47,0,1,1652320,361,890040,36,11.62,27596.18,1,0,547807,0,0
8517,262,23,1,2,1153487,735,948802,48,18.59,23441.34,0,17.5,223947,0,1
8518,145,65,1,2,590190,394,422320,48,20.56,10607.27,1,0,138871,0,0
8519,159,30,0,0,1343024,665,632250,12,14.82,58362.4525,1,0,547312,0,0
8520,281,26,0,0,1218568,565,612194,24,16.11,29617.44,0,6,150582,0,0
8521,567,47,0,1,512112,767,468583,24,10.99,21670.01,1,0,45261,0,0
8522,223,65,0,0,1204110,495,905515,24,15.97,43755.24,1,0,4517,0,1
8523,500,44,1,2,414880,823,715163,60,13.94,13580.95,1,0,413157,0,1
8524,668,35,1,0,1824937,698,333141,24,21.31,16838.89,1,0,98414,0,1
8525,358,55,0,1,1448900,836,231755,24,12.68,10880.9,1,0,187554,0,1
8526,622,64,1,0,1813634,812,481845,60,13.65,9126.95,1,0,55769,0,1
8527,646,37,0,0,1687701,338,753807,24,17.55,36920.84,1,0,459058,0,1
8528,236,34,0,2,1533634,458,178227,60,13.85,3381.86,1,0,89227,0,0
8529,76,53,0,2,1333844,729,385310,60,20.11,7713.26,1,0,206450,0,0
8530,188,42,1,2,205784,783,168025,24,11.68,7818.76,1,0,100416,0,0
8531,561,45,0,1,288539,529,569702,60,14.73,10893.65,0,17.5,443303,0,0
8532,684,35,0,0,261211,521,852326,48,15.22,20459.38,1,0,700252,0,0
8533,467,47,0,0,1211773,307,82085,24,18.3,4046.11,1,0,51704,0,0
8534,18,39,0,0,609748,714,191167,60,18.55,3777.14,1,0,107159,0,0
8535,214,39,0,1,916665,748,496816,12,16.29,48145.61,1,0,107212,0,0
8536,269,53,0,1,1527526,669,247251,60,11.95,4613.29,1,0,74609,0,0
8537,685,50,1,0,277535,585,909272,36,19.38,30152.47,1,0,523683,0,1
8538,37,40,1,0,1849515,725,961657,24,11.3,44596.84,1,0,233731,0,0
8539,151,42,0,0,1169699,669,128789,48,19.41,3203.89,0,4,99998,0,1
8540,32,59,1,0,1020670,613,849844,60,9.8,15552.15,1,0,244903,0,0
8541,272,57,1,0,1711857,431,649153,36,7.55,19393.45,0,17.5,468415,0,0
8542,10,24,0,2,1539105,590,449283,48,21.21,11345.33,1,0,366335,0,1
8543,446,31,1,1,308034,524,467656,48,17.92,11488.75,1,0,165256,0,1
8544,380,53,0,2,1599892,777,369401,36,13.43,11639.21,0,17.5,104013,0,1
8545,587,51,0,1,1884059,683,920721,36,8.78,27821.12,1,0,662605,0,0
8546,251,61,0,2,909968,636,92545,12,21.29,9353.99,1,0,90791,0,1
8547,643,42,1,0,1405037,761,222488,60,13.93,4224.68,0,17.5,155980,0,0
8548,514,61,0,2,658704,416,214149,24,19.21,10636.96,1,0,121809,0,0
8549,244,33,1,0,809355,549,140888,36,13.4,4437.97,1,0,17892,0,1
8550,654,61,1,0,1073881,375,158640,12,15.56,15277.03,1,0,148946,0,1
8551,697,36,1,2,1938425,754,796764,12,13.3,58362.4525,0,17.5,688756,0,1
8552,631,61,1,2,1989723,411,536782,48,12.38,12567.41,1,0,508897,0,0
8553,535,62,1,2,848618,606,133260,12,14.03,12663.03,1,0,1985,0,1
8554,363,46,1,0,1005777,391,947573,12,20.09,58362.4525,1,0,226774,0,0
8555,708,47,0,2,1949361,379,955016,12,14.61,58362.4525,1,0,330991,0,0
